,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type,cat
995,-1.571376826706889,0.21200903952828637,-1.362563629074214,-0.3658274504171401,-0.03498689695332938,0.3088552246877415,0.01759585956596945,-0.7100194817628858,0.6494274806254127,-0.3421447451538707,0.3738951087003103,1.5813873505711664,-1.7799127578677871,-0.7237583856834788,0.6555964834808469,-0.6493857032371341,-1.3225030910949997,0.7581824165054346,1.0667040104498688,0.596337695785199,-0.3285211095194689,6.0,1.0,1.0
995,-1.571376826706889,0.21200903952828637,-1.362563629074214,-0.3658274504171401,-0.03498689695332938,0.3088552246877415,0.01759585956596945,-0.7100194817628858,0.6494274806254127,-0.3421447451538707,0.4510357232102707,-0.4231830285241849,0.14704612700239625,-0.8078372608511859,-0.2864288474584073,-0.19863154576580294,0.6768774720488787,-0.6658903803114212,-1.048054903781076,-0.5461782569941989,0.006874921727147083,6.0,0.0,1.0
996,-2.2388656102067928,-1.418189182491665,-2.1766611524351855,0.5303949667642214,0.9252686905876557,0.5030603573096621,-0.21461430321721142,1.973993855094206,0.7017493144285167,0.5443274922401712,-1.246057796008865,1.9458546922248672,-2.1928325189113975,-0.6817189480996253,0.8839662606782416,-1.5508940181797966,-1.8533120901597462,-0.3057033497348393,3.0570653414907554,0.6635445165369285,1.9354021013951879,7.0,1.0,2.0
996,-2.2388656102067928,-1.418189182491665,-2.1766611524351855,0.5303949667642214,0.9252686905876557,0.5030603573096621,-0.21461430321721142,1.973993855094206,0.7017493144285167,0.5443274922401712,-0.937495337969022,-0.4839275854664683,0.14704612700239625,-0.8708964172269663,-0.2864288474584073,-1.3818612091280473,-1.5348266907208983,-0.7659423332493998,0.44471609449959093,0.6635445165369285,-0.07697408608450654,5.0,0.0,1.0
997,-2.2388656102067928,-1.418189182491665,-2.1766611524351855,0.5303949667642214,0.9252686905876557,0.5030603573096621,-0.21461430321721142,1.973993855094206,0.7017493144285167,0.5443274922401712,-1.246057796008865,1.9458546922248672,-2.1928325189113975,-0.6817189480996253,0.8839662606782416,-1.5508940181797966,-1.8533120901597462,-0.3057033497348393,3.0570653414907554,0.6635445165369285,1.9354021013951879,7.0,1.0,2.0
997,-2.2388656102067928,-1.418189182491665,-2.1766611524351855,0.5303949667642214,0.9252686905876557,0.5030603573096621,-0.21461430321721142,1.973993855094206,0.7017493144285167,0.5443274922401712,-0.8603547234590615,-0.6054166993510351,-0.33469359421514955,0.9157796800868095,0.1703107069363826,0.13943407233769542,0.6414902054445623,0.6347850078819661,0.5691136776896465,-0.41176461549074045,-0.8316151563893921,6.0,0.0,1.0
998,-1.6649103696738732,0.6029887031174942,0.1303613293880137,-2.2989057963069537,-0.3174777004058121,0.3019353250990288,-1.2341613520991461,-0.8702040619570779,-2.5528606180751265,-2.2902775887759135,1.299582482819839,3.0392567171859675,0.14704612700239625,-0.8498766984350395,-0.17224395885970972,-1.49454974849588,-1.8710057234619044,0.2812681075011803,-0.6126633626158801,-0.3445577947390111,-1.167011187636008,6.0,1.0,1.0
998,-1.6649103696738732,0.6029887031174942,0.1303613293880137,-2.2989057963069537,-0.3174777004058121,0.3019353250990288,-1.2341613520991461,-0.8702040619570779,-2.5528606180751265,-2.2902775887759135,0.6053169522301922,-0.6054166993510351,-0.12823371369334444,2.523788167669207,-0.0009666259616635636,0.7028767691768594,1.2076864711136253,1.6686551882408058,-1.048054903781076,-0.2101441532355524,-1.0831621798243545,6.0,0.0,1.0
999,-1.8588179909658378,-1.693792051585969,-1.3790190120738923,-0.7364697862506909,0.40323203051389067,1.4210300230460322,-0.21660160510294943,1.0328405422216898,0.3642506513750152,-0.07430431124284073,-0.6289328799291788,2.1280883630517167,-2.1928325189113975,-0.7973274014552225,-0.029512848111337954,-1.3255169394441308,-1.835618456857588,-1.0260774108880402,1.564294343210091,-0.00852369098036436,2.0192511092068415,6.0,1.0,1.0
999,-1.8588179909658378,-1.693792051585969,-1.3790190120738923,-0.7364697862506909,0.40323203051389067,1.4210300230460322,-0.21660160510294943,1.0328405422216898,0.3642506513750152,-0.07430431124284073,0.29675449419034916,-0.7876503701778853,1.9363650915247088,-0.7027386668915521,-0.2864288474584073,0.928253847912525,0.871507438372619,-0.36573452149755975,-1.048054903781076,0.05868312977136499,-0.3285211095194689,7.0,0.0,2.0
1000,-1.6225237692491536,-0.3997318063246766,0.008531639393516737,0.5689191972266628,1.3746642966616316,-0.23781706554474036,0.3907735654565088,0.47189970466384523,0.0834522003933465,-0.6190879112228195,0.2196138796803887,0.5487298825523491,-0.12823371369334444,-0.6817189480996253,0.1703107069363826,-1.3818612091280473,-1.835618456857588,0.08449926672321392,1.3776979684250064,1.268405903302492,0.8453649998436863,7.0,1.0,2.0
1000,-1.6225237692491536,-0.3997318063246766,0.008531639393516737,0.5689191972266628,1.3746642966616316,-0.23781706554474036,0.3907735654565088,0.47189970466384523,0.0834522003933465,-0.6190879112228195,0.6053169522301922,-0.909139484062452,0.2846860473502662,-0.7657978232673324,-0.17224395885970972,-0.8184185122888833,-0.5616768591021964,-0.36573452149755975,-0.4260669878307981,-0.5461782569941989,-0.5800681329544298,7.0,0.0,2.0
1001,-1.1524822137911654,0.7046737290859695,1.0527776634798802,0.9906844808854492,0.9789663244716165,0.660382474363202,0.10458890620583289,-1.7518609099162037,0.9794381798348034,-0.8979044677668304,2.070988627919446,0.06277342701408194,0.4223259676981366,-0.8288569796431127,0.05612581833768502,0.026745532969862637,-1.2163412912820504,0.6881460494488905,0.2581197197145062,1.9404741108197847,0.09072392953880071,7.0,1.0,2.0
1001,-1.1524822137911654,0.7046737290859695,1.0527776634798802,0.9906844808854492,0.9789663244716165,0.660382474363202,0.10458890620583289,-1.7518609099162037,0.9794381798348034,-0.8979044677668304,-0.6289328799291788,-0.36243847158190146,0.6287858482199417,0.28518811632900615,-0.3149750696080817,1.7170736234873545,1.7738827367826882,0.16787589417149848,-0.7992597374009648,-0.47897143624246946,-0.9154641642010458,5.0,0.0,1.0
1002,-1.4345129148993017,0.04045437309968004,1.1629329285066206,0.8799612105870392,1.1858575487522518,0.5402325085731752,1.236362315628545,-0.5551366184579145,1.0620180111159092,-0.046773332241498135,1.4538637118397597,-0.30169391463961837,0.07822616682846108,-0.7132485262875154,0.19885692908605698,-0.9874513213406325,-1.5702139573252147,0.15453563377979518,0.2581197197145062,2.074887752323243,1.0130630154669935,7.0,1.0,2.0
1002,-1.4345129148993017,0.04045437309968004,1.1629329285066206,0.8799612105870392,1.1858575487522518,0.5402325085731752,1.236362315628545,-0.5551366184579145,1.0620180111159092,-0.046773332241498135,-0.6289328799291788,-0.36243847158190146,0.7664257685678121,0.34824727270478645,-0.3149750696080817,1.6607293538034382,1.862350903293479,0.16787589417149848,-0.7992597374009648,-0.5461782569941989,-0.9154641642010458,6.0,0.0,1.0
1003,-1.3241827521653646,-1.2042565517638832,0.46434158373019263,0.0005986972074350714,0.820251987050613,-0.3094947342481935,0.1319786972205895,1.7277075220722782,0.6899026136893318,-0.3780589017407864,-0.3203704218893364,0.12351798395636537,0.009406206654525906,-0.7657978232673324,0.31304181768475453,-1.49454974849588,-1.9063929900662209,-0.6325397293321073,0.8801076356647841,0.12588995052309435,1.9354021013951879,7.0,1.0,2.0
1003,-1.3241827521653646,-1.2042565517638832,0.46434158373019263,0.0005986972074350714,0.820251987050613,-0.3094947342481935,0.1319786972205895,1.7277075220722782,0.6899026136893318,-0.3780589017407864,-0.24322980737937527,-0.6054166993510351,0.49114592787207173,-0.8708964172269663,0.19885692908605698,-0.7057299729210506,0.3583920726100308,-0.6325397293321073,0.5691136776896465,-0.3445577947390111,-0.07697408608450654,7.0,0.0,2.0
1004,-0.9566021301443272,0.27463793246548296,0.09784109156707073,-0.250240576640654,-0.32986407885936136,-0.28527966179487224,-0.5312916768682906,-0.3823368556691857,0.9355635557488777,-1.0242764501378427,0.7595981812501131,0.5487298825523491,-0.19705367386727962,-0.8078372608511859,0.7126889277801957,-0.19863154576580294,-1.2517285578863668,0.44468629729983283,0.19592092811947978,0.05868312977136499,-0.16082309389616017,5.0,1.0,1.0
1004,-0.9566021301443272,0.27463793246548296,0.09784109156707073,-0.250240576640654,-0.32986407885936136,-0.28527966179487224,-0.5312916768682906,-0.3823368556691857,0.9355635557488777,-1.0242764501378427,-1.0917765669889434,0.12351798395636537,-0.40351355438908476,-0.45050204138843086,-0.5147986246558022,0.5338439601251103,0.6591838387467205,-1.1995007959805164,0.7557100524747286,0.12588995052309435,0.6776669842203791,6.0,0.0,1.0
1005,-1.3241827521653646,-1.2042565517638832,0.46434158373019263,0.0005986972074350714,0.820251987050613,-0.3094947342481935,0.1319786972205895,1.7277075220722782,0.6899026136893318,-0.3780589017407864,-0.3203704218893364,0.12351798395636537,0.009406206654525906,-0.7657978232673324,0.31304181768475453,-1.49454974849588,-1.9063929900662209,-0.6325397293321073,0.8801076356647841,0.12588995052309435,1.9354021013951879,7.0,1.0,2.0
1005,-1.3241827521653646,-1.2042565517638832,0.46434158373019263,0.0005986972074350714,0.820251987050613,-0.3094947342481935,0.1319786972205895,1.7277075220722782,0.6899026136893318,-0.3780589017407864,-0.474651650909258,-0.9698840410047355,-0.2658736340412144,-0.45050204138843086,-0.3435212917577561,-0.7057299729210506,-0.43782142598708895,-0.5658384273734798,1.253300385234951,0.7307513372886578,0.2584219451621094,6.0,0.0,1.0
1006,-1.4345129148993017,0.04045437309968004,1.1629329285066206,0.8799612105870392,1.1858575487522518,0.5402325085731752,1.236362315628545,-0.5551366184579145,1.0620180111159092,-0.046773332241498135,1.4538637118397597,-0.30169391463961837,0.07822616682846108,-0.7132485262875154,0.19885692908605698,-0.9874513213406325,-1.5702139573252147,0.15453563377979518,0.2581197197145062,2.074887752323243,1.0130630154669935,7.0,1.0,2.0
1006,-1.4345129148993017,0.04045437309968004,1.1629329285066206,0.8799612105870392,1.1858575487522518,0.5402325085731752,1.236362315628545,-0.5551366184579145,1.0620180111159092,-0.046773332241498135,-1.0917765669889434,0.12351798395636537,-0.40351355438908476,-0.45050204138843086,-0.5147986246558022,0.5338439601251103,0.6591838387467205,-1.1995007959805164,0.7557100524747286,0.12588995052309435,0.6776669842203791,6.0,0.0,1.0
1007,-1.4724766303834793,0.05194430741433575,1.1906645896607888,0.8662629374576577,1.1840064626108666,0.5179924501406635,1.1925354844569396,-0.4849504508792302,0.9588764672950185,-0.0844435967653328,1.4538637118397597,-0.24094935769733491,0.14704612700239625,-0.7237583856834788,0.22740315123573138,-1.0437955910245489,-1.6056012239295312,0.15453563377979518,0.2581197197145062,2.074887752323243,1.0130630154669935,7.0,1.0,2.0
1007,-1.4724766303834793,0.05194430741433575,1.1906645896607888,0.8662629374576577,1.1840064626108666,0.5179924501406635,1.1925354844569396,-0.4849504508792302,0.9588764672950185,-0.0844435967653328,-1.6317608685586686,1.0954308950328997,-1.7799127578677871,-0.5766203541399914,-0.11515151456036093,-0.02959873671405376,-0.6501450256129876,-0.4991371254148521,0.6313124692846729,-0.6805918984976576,-0.9993131720126994,5.0,0.0,1.0
1008,-1.4743618339574942,0.29184431218193196,1.2496207454604193,0.531392898674701,0.2157437203161594,0.2519838517119267,0.27438133845497253,1.291512886990167,1.4900535201756802,0.18481199522775832,1.299582482819839,0.06277342701408194,0.5599658880460069,-0.38744288501265045,1.540529370120752,-1.0437955910245489,-1.6232948572316894,0.26459278201152336,0.0715233449294242,1.1339922617990332,1.264610038901956,7.0,1.0,2.0
1008,-1.4743618339574942,0.29184431218193196,1.2496207454604193,0.531392898674701,0.2157437203161594,0.2519838517119267,0.27438133845497253,1.291512886990167,1.4900535201756802,0.18481199522775832,-0.474651650909258,-0.7269058132356019,0.35350600752420136,-0.891916136018893,0.0846720404873594,0.8155653085446922,1.4730909706459985,-0.5658384273734798,0.9423064272598133,0.12588995052309435,-0.16082309389616017,7.0,0.0,2.0
1009,-1.381666003025875,1.0073591942755569,0.8024061636616642,0.2830803153377171,-0.5921885381013533,0.8541631067812429,-0.5974821069770619,0.13740410667639355,1.164093703117153,-0.02643593863587303,1.8395667843895633,0.9739417811483329,0.2846860473502662,-0.5556006353480647,1.7118067030187982,-0.25497581544971937,-1.0747922248647848,0.8415590439537562,-0.23947061304571335,0.9995786202955752,0.3422709529737631,5.0,1.0,1.0
1009,-1.381666003025875,1.0073591942755569,0.8024061636616642,0.2830803153377171,-0.5921885381013533,0.8541631067812429,-0.5974821069770619,0.13740410667639355,1.164093703117153,-0.02643593863587303,0.8367387957600749,-1.1521177118315855,0.49114592787207173,-0.8708964172269663,-0.029512848111337954,0.08308980265377904,0.535328405631613,-0.5658384273734798,-0.8614585289959912,-0.9494191815045746,0.006874921727147083,6.0,0.0,1.0
1010,-1.199098967345433,-0.5021133486302084,1.6771283624045727,-0.1963710577365167,0.9161417392180953,-0.3957272414919981,-0.36139141540956626,0.7768886644478096,1.2244933490642782,-0.15290873971682575,1.299582482819839,-0.36243847158190146,0.9040656889156824,-0.7868175420592591,0.31304181768475453,-1.3255169394441308,-1.835618456857588,-0.38574491208517026,0.19592092811947978,0.12588995052309435,1.5161570623369183,7.0,1.0,2.0
1010,-1.199098967345433,-0.5021133486302084,1.6771283624045727,-0.1963710577365167,0.9161417392180953,-0.3957272414919981,-0.36139141540956626,0.7768886644478096,1.2244933490642782,-0.15290873971682575,0.29675449419034916,-1.0913731548893022,0.8352457287417472,-0.8498766984350395,-0.3720675139074304,-0.31132008513363574,-0.11933602654824106,-0.4991371254148521,-0.6748621542109092,1.47002636555768,-0.16082309389616017,6.0,0.0,1.0
1011,-1.1782227982267608,0.34129741617359816,0.850706583940355,-0.6759908512377178,-0.16898177670186468,-0.8064631388509493,0.3270700142311109,-0.17468630176536465,1.4514114850716895,-0.43411343818792913,1.299582482819839,-0.11946024381276803,-0.059413753519409265,-0.7237583856834788,0.9125124828279164,-1.0437955910245489,-1.7117630237424806,0.33462914906810465,-0.30166940464074254,0.12588995052309435,-0.07697408608450654,6.0,1.0,1.0
1011,-1.1782227982267608,0.34129741617359816,0.850706583940355,-0.6759908512377178,-0.16898177670186468,-0.8064631388509493,0.3270700142311109,-0.17468630176536465,1.4514114850716895,-0.43411343818792913,0.3738951087003103,-1.0913731548893022,0.6287858482199417,-0.7868175420592591,-0.22933640315905848,1.6607293538034382,1.0130565047898847,-0.4991371254148521,0.1337221365244534,0.8651649787921165,0.5938179764087239,7.0,0.0,2.0
1012,-2.0195370374974684,0.46712459467434947,-1.288116009507534,-1.7852504201826436,-1.4928462062435328,1.2964895901141968,-1.5256780613172203,0.5990752708007675,-1.7225278524653869,-1.1875511915053472,0.3738951087003103,4.041541906733643,-1.160533116302371,-0.7027386668915521,1.3121595929233572,-1.1001398607084654,-1.4817457908144238,0.4480213623977494,0.0715233449294242,-0.3445577947390111,-0.41237011733112255,5.0,1.0,1.0
1012,-2.0195370374974684,0.46712459467434947,-1.288116009507534,-1.7852504201826436,-1.4928462062435328,1.2964895901141968,-1.5256780613172203,0.5990752708007675,-1.7225278524653869,-1.1875511915053472,0.8367387957600749,-1.0913731548893022,1.1105255694374876,-0.7868175420592591,0.027579596188010827,0.026745532969862637,-0.31396599287198146,-0.13227996464236297,-0.4260669878307981,-0.8150055400011162,-0.16082309389616017,6.0,0.0,1.0
1013,-1.7550636460448503,0.15712662321427456,-1.7539275430917145,-0.6596009229612145,-0.7418176584212288,0.618929892942517,-0.28258860109717593,-0.5293289928110819,0.656731298802023,-0.7555762238827114,0.2196138796803887,2.2495774769362837,-2.1928325189113975,-0.8078372608511859,1.0266973714266134,-0.48035289418538496,-1.499439424116582,0.5514083804336445,1.0045052188548396,0.32751041277828163,-0.41237011733112255,6.0,1.0,1.0
1013,-1.7550636460448503,0.15712662321427456,-1.7539275430917145,-0.6596009229612145,-0.7418176584212288,0.618929892942517,-0.28258860109717593,-0.5293289928110819,0.656731298802023,-0.7555762238827114,-0.7832141089491004,-0.5446721424087517,1.0417056092635524,1.2941346183414912,-0.22933640315905848,1.773417893171271,1.6677209369697388,0.7014863098405938,-0.17727182145068696,-0.2101441532355524,-0.8316151563893921,5.0,0.0,1.0
1014,-1.960178684535993,-0.008117082934191115,-0.11527764698650543,-0.8168853391875389,-1.0406439628509634,0.2729338118255744,0.3804717164945795,1.1276090708696653,0.8797658671670651,0.08715943530200988,0.6053169522301922,1.4598982366865996,-1.091713156128436,-0.7237583856834788,1.8259915916174958,-1.5508940181797966,-1.924086623368379,-0.05223840229199499,0.009324553334397804,0.32751041277828163,0.5938179764087239,6.0,1.0,1.0
1014,-1.960178684535993,-0.008117082934191115,-0.11527764698650543,-0.8168853391875389,-1.0406439628509634,0.2729338118255744,0.3804717164945795,1.1276090708696653,0.8797658671670651,0.08715943530200988,-0.8603547234590615,-1.0913731548893022,-0.33469359421514955,1.504331806260759,0.22740315123573138,1.8297621628551874,0.8184265384661444,1.5686032353028272,2.7460713835156176,-0.6805918984976576,-1.3347092032593153,5.0,0.0,1.0
1015,-1.5094886277730561,0.7950240674352242,2.16081317556858,0.3379199035714612,0.5573200938388174,1.2087279815165133,0.7186392287443095,-0.6804125822952442,0.4480413803205199,-0.43318869469989674,2.53383231497921,0.3057516547832157,0.9728856490896175,-0.6817189480996253,0.5414115948821493,-0.9311070516567161,-1.5702139573252147,0.42801097181017594,-0.9858561121860469,2.074887752323243,0.7615159920320327,6.0,1.0,1.0
1015,-1.5094886277730561,0.7950240674352242,2.16081317556858,0.3379199035714612,0.5573200938388174,1.2087279815165133,0.7186392287443095,-0.6804125822952442,0.4480413803205199,-0.43318869469989674,0.29675449419034916,0.3057516547832157,-0.6787933950848253,-0.5556006353480647,-0.5718910689551507,-0.6493857032371341,-0.04856149333960819,-0.699241031290735,-1.1724524869711315,-1.6214873890218677,-0.24467210170781528,5.0,0.0,1.0
1016,-1.466441214763619,-0.2010932703486773,1.3164442699696741,0.6523858762238668,1.1387065778550864,0.9133024433952215,0.19157325747846987,0.5012663997408642,0.7400141817189817,-0.006552303802785956,1.299582482819839,0.24500709784093225,0.5599658880460069,-0.6817189480996253,0.3415880398344289,-1.0437955910245489,-1.5525203240230565,0.05448368084185369,0.32031851130953537,1.47002636555768,1.767704085771879,7.0,1.0,2.0
1016,-1.466441214763619,-0.2010932703486773,1.3164442699696741,0.6523858762238668,1.1387065778550864,0.9133024433952215,0.19157325747846987,0.5012663997408642,0.7400141817189817,-0.006552303802785956,-0.3203704218893364,0.18426254089864882,1.0417056092635524,1.210055743173784,0.4272267062834517,0.7592210388607757,0.3583920726100308,0.7014863098405938,-1.4834464449462692,2.3437150353301606,-1.0831621798243545,5.0,0.0,1.0
1017,0.3336336005927545,-1.1230061656924868,2.0386479825828427,-0.5415207298450564,-1.3040345299554885,1.1224596934527333,0.2899102495037415,-0.11123567836760255,1.1971391158642413,0.15499157524210896,0.6053169522301922,-0.9698840410047355,0.35350600752420136,-0.9549752923946733,-0.20079018100938412,0.3084668813894446,-0.11933602654824106,-1.5430125010674416,-2.0432355693015176,-0.6133850777459282,1.8515530935835327,6.0,1.0,1.0
1017,0.3336336005927545,-1.1230061656924868,2.0386479825828427,-0.5415207298450564,-1.3040345299554885,1.1224596934527333,0.2899102495037415,-0.11123567836760255,1.1971391158642413,0.15499157524210896,0.29675449419034916,-1.0913731548893022,0.8352457287417472,-0.8498766984350395,-0.3720675139074304,-0.31132008513363574,-0.11933602654824106,-0.4991371254148521,-0.6748621542109092,1.47002636555768,-0.16082309389616017,6.0,0.0,1.0
1018,0.3336336005927545,-1.1230061656924868,2.0386479825828427,-0.5415207298450564,-1.3040345299554885,1.1224596934527333,0.2899102495037415,-0.11123567836760255,1.1971391158642413,0.15499157524210896,0.6053169522301922,-0.9698840410047355,0.35350600752420136,-0.9549752923946733,-0.20079018100938412,0.3084668813894446,-0.11933602654824106,-1.5430125010674416,-2.0432355693015176,-0.6133850777459282,1.8515530935835327,6.0,1.0,1.0
1018,0.3336336005927545,-1.1230061656924868,2.0386479825828427,-0.5415207298450564,-1.3040345299554885,1.1224596934527333,0.2899102495037415,-0.11123567836760255,1.1971391158642413,0.15499157524210896,-0.08894857835945441,-0.9698840410047355,0.6976058083938769,-0.8498766984350395,-0.3149750696080817,0.928253847912525,0.7299583719553533,-1.0327475410839104,-1.670042819731351,-1.487073747518409,0.006874921727147083,6.0,0.0,1.0
1019,-1.642705887529176,-0.18288907158344767,-1.2926960949643604,0.11690453605872721,0.7134397408855364,-0.8518029171311882,-0.05045860943048309,0.09960990273708219,0.586133671022283,-0.34430990370730646,-0.16608919286941484,0.9739417811483329,-1.229353076476306,-0.7657978232673324,0.6270502613311725,-1.1564841303923816,-1.6409884905338477,0.5547434455315982,1.937487092780255,0.5291308750334697,-0.07697408608450654,5.0,1.0,1.0
1019,-1.642705887529176,-0.18288907158344767,-1.2926960949643604,0.11690453605872721,0.7134397408855364,-0.8518029171311882,-0.05045860943048309,0.09960990273708219,0.586133671022283,-0.34430990370730646,0.8367387957600749,-1.2128622687738688,-0.40351355438908476,-0.8288569796431127,-0.20079018100938412,1.4353522750677725,1.2961546376244162,-0.032228011704384475,-0.05287423826063137,0.596337695785199,-0.8316151563893921,6.0,0.0,1.0
1020,-1.6881354529639847,0.9000989506521242,2.7761311129539377,-0.27255302276798415,0.4766725844969715,-0.6022860889931998,-1.9910852877877552,1.462351312606487,1.664515041277233,0.6379350927310659,3.1509572310588965,0.12351798395636537,2.34928485256832,-0.6396795105157718,1.911630258066519,-1.5508940181797966,-1.9063929900662209,0.5747538361192086,-0.11507302985565777,-0.00852369098036436,1.1807610310903023,6.0,1.0,1.0
1020,-1.6881354529639847,0.9000989506521242,2.7761311129539377,-0.27255302276798415,0.4766725844969715,-0.6022860889931998,-1.9910852877877552,1.462351312606487,1.664515041277233,0.6379350927310659,1.0681606392899563,-0.8483949271201686,0.6976058083938769,-0.8288569796431127,-0.42915995820677905,0.25212261170552824,0.1637621062862904,-0.7325916822700489,-0.6748621542109092,-0.27735097398728176,0.7615159920320327,7.0,0.0,2.0
1021,-1.6881354529639847,0.9000989506521242,2.7761311129539377,-0.27255302276798415,0.4766725844969715,-0.6022860889931998,-1.9910852877877552,1.462351312606487,1.664515041277233,0.6379350927310659,3.1509572310588965,0.12351798395636537,2.34928485256832,-0.6396795105157718,1.911630258066519,-1.5508940181797966,-1.9063929900662209,0.5747538361192086,-0.11507302985565777,-0.00852369098036436,1.1807610310903023,6.0,1.0,1.0
1021,-1.6881354529639847,0.9000989506521242,2.7761311129539377,-0.27255302276798415,0.4766725844969715,-0.6022860889931998,-1.9910852877877552,1.462351312606487,1.664515041277233,0.6379350927310659,1.0681606392899563,-0.8483949271201686,0.6976058083938769,-0.8288569796431127,-0.42915995820677905,0.25212261170552824,0.1637621062862904,-0.7325916822700489,-0.6748621542109092,-0.27735097398728176,0.7615159920320327,7.0,0.0,2.0
1022,-1.5310219527701059,-0.3608274421976122,-0.9909112720182999,-1.0427288649000275,0.413876441224133,-0.4885450142505341,0.6396529209151124,-0.03530031682358989,0.3991520666029851,-0.6644766115331919,-0.16608919286941484,1.0346863380906162,-1.5734528773459817,-0.7027386668915521,0.1703107069363826,-1.49454974849588,-1.8886993567640626,0.38132006043912176,0.8179088440697577,0.05868312977136499,0.006874921727147083,5.0,1.0,1.0
1022,-1.5310219527701059,-0.3608274421976122,-0.9909112720182999,-1.0427288649000275,0.413876441224133,-0.4885450142505341,0.6396529209151124,-0.03530031682358989,0.3991520666029851,-0.6644766115331919,-0.3203704218893364,-0.909139484062452,0.009406206654525906,0.3377374133088231,-1.0571768454996153,1.3226637356999398,1.278461004322258,-0.3990851724768736,0.19592092811947978,-1.0838328230080332,0.5099689685970703,8.0,0.0,3.0
1023,-1.4180277308056326,-0.25800979996950163,1.2151829723538508,-0.09380110177098731,0.47176390475437635,-0.6368870707049935,-0.19166344433848997,1.7872424457268647,1.3279682718688013,0.10618622526927383,0.7595981812501131,-0.11946024381276803,0.6976058083938769,-0.6606992293076985,1.1979747043246598,-1.5508940181797966,-1.8886993567640626,0.12118498280048134,0.32031851130953537,0.12588995052309435,1.5161570623369183,6.0,1.0,1.0
1023,-1.4180277308056326,-0.25800979996950163,1.2151829723538508,-0.09380110177098731,0.47176390475437635,-0.6368870707049935,-0.19166344433848997,1.7872424457268647,1.3279682718688013,0.10618622526927383,0.29675449419034916,-0.909139484062452,0.4223259676981366,1.0839374304222236,0.1132182626370338,0.9845981175964413,1.030750138092043,0.5013824039646738,-0.5504645710208537,-1.0166260022563038,0.006874921727147083,6.0,0.0,1.0
1024,-1.7242464581910526,-0.09876133699628224,-1.1489226198145683,-0.9672854187171936,-0.478402317922577,0.2613862374179316,0.41550831891069967,-0.2692477111701051,1.2014463566540778,-0.18977862526925252,0.3738951087003103,1.4598982366865996,-2.1240125587374625,-0.7657978232673324,0.9125124828279164,-1.0437955910245489,-1.7294566570446388,0.3279590188721974,0.6313124692846729,0.1930967712748237,0.006874921727147083,7.0,1.0,2.0
1024,-1.7242464581910526,-0.09876133699628224,-1.1489226198145683,-0.9672854187171936,-0.478402317922577,0.2613862374179316,0.41550831891069967,-0.2692477111701051,1.2014463566540778,-0.18977862526925252,-0.3203704218893364,0.0020288700717988445,2.8998445339598002,-0.5556006353480647,0.9125124828279164,-0.42400862450146853,1.2253801044157835,-0.6325397293321073,1.8130895095901995,1.1339922617990332,1.264610038901956,6.0,0.0,1.0
1025,-2.025589258582561,0.6396681921019071,-1.5570320513209774,-1.090559514150997,-0.49131169350917087,1.6557485331244113,-0.6713138771614848,-0.49125313501636036,0.481318885445344,0.19334617066097054,1.0681606392899563,2.9785121602436844,-2.1928325189113975,-0.5556006353480647,1.1123360378756366,-0.7620742426049669,-1.2871158244906833,1.1750655537469314,0.693511260879702,0.4619240542817404,-0.07697408608450654,6.0,1.0,1.0
1025,-2.025589258582561,0.6396681921019071,-1.5570320513209774,-1.090559514150997,-0.49131169350917087,1.6557485331244113,-0.6713138771614848,-0.49125313501636036,0.481318885445344,0.19334617066097054,-0.7832141089491004,-1.1521177118315855,0.9728856490896175,-0.8078372608511859,-0.48625240250612783,0.4211554207572774,0.12837483968197397,-0.5658384273734798,1.0045052188548396,-0.14293733248382307,-0.6639171407660849,6.0,0.0,1.0
1026,-1.134428929735505,-0.8639656276386124,0.5445876196137218,0.3588003127337305,1.0514799120099025,-0.1353956596300828,-0.48213118802205696,0.8511535852754452,1.5503673026568339,0.39695362237654314,0.5281763377202319,-0.18020480075505146,0.009406206654525906,-0.7447781044754056,0.28449559553508014,-0.9311070516567161,-1.410971257605791,-0.3523942611058564,1.1911015936399243,0.1930967712748237,1.767704085771879,6.0,1.0,1.0
1026,-1.134428929735505,-0.8639656276386124,0.5445876196137218,0.3588003127337305,1.0514799120099025,-0.1353956596300828,-0.48213118802205696,0.8511535852754452,1.5503673026568339,0.39695362237654314,-0.474651650909258,-1.2128622687738688,0.8352457287417472,-0.8078372608511859,-0.40061373605710465,0.928253847912525,0.42916660581866367,-0.5658384273734798,0.6313124692846729,-0.14293733248382307,-0.24467210170781528,6.0,0.0,1.0
1027,-1.488081792089722,-0.9052393339252602,-2.122114004091266,-0.40685180112993113,-0.23951552021592828,1.637821983096369,-1.1792266860506582,0.312987615143349,0.06048100756396512,-0.7112346902692132,-0.6289328799291788,2.7659062109456927,-2.1928325189113975,-0.6817189480996253,0.25594937338540574,-0.14228727608188654,-1.1278731247712594,-0.3057033497348393,1.6886919264001468,-0.07573051173209372,0.9292140076553399,5.0,1.0,1.0
